date,keyword,TBraw,VADERraw,TBstance,VADERstance,TBstanceweight,VADERstanceweight,CR_lognorm,TBraw_log,VADERraw_log,TBstance_log,VADERstance_log,TBstanceweight_log,VADERstanceweight_log,CR_lognorm_log,TBraw_log_stl,VADERraw_log_stl,TBstance_log_stl,VADERstance_log_stl,TBstanceweight_log_stl,VADERstanceweight_log_stl,CR_lognorm_log_stl,TBraw_stl,VADERraw_stl,TBstance_stl,VADERstance_stl,TBstanceweight_stl,VADERstanceweight_stl,CR_lognorm_stl
2010-09-30,PU+,0.18673664059741937,0.29836666666666667,0.19706549375806454,0.4743397849462365,31.31649896105716,241.78143678321285,1.2321435545581981e-06,-70.23662368128322,-65.51893286088293,-67.75110392007689,-8.841712001081403,-47.781993283983184,-7.163677764657766,-1462.6537974909586,-1.23715485621491,2.712769899746192,-1.4000564854111912,0.4812370552168064,0.016785859818387063,-0.009988863784870088,63.900819664919005,0.10356984109974288,14.602796142802925,0.08724970170408866,1.3863414791834503,-29.129874459096516,-233.27057592399436,5.646422473512321e+27
2010-10-31,PU+,0.1928888887771429,0.609252380952381,0.28463095250000003,0.3728190476190476,31.02388532605716,235.24823678321283,2.6120455953178656e-07,3.241503214292931,71.39094452944451,36.76573085363168,-24.08307358569824,-0.9387679826184445,-2.7392880918468574,-155.12068055182854,-3.1016431729942266,1.125602381293524,-4.072756222702592,-2.221829408027429,-0.09742063914281948,-0.01926124831021326,59.242827573744506,-0.14166364937570677,2.613906206222087,-0.14230294927153336,-0.12332273325180426,-29.239627660225374,-233.2797137189403,5.355907990411446e+25
2010-11-30,PU+,0.15453104580235297,0.6459431372549019,0.23408823550000002,0.46343333333333336,31.41763532705716,238.19953678321284,5.9460005017909e-07,-22.171929744887958,5.847887657990771,-19.549531857867702,21.756936660244225,1.2611967680499225,1.246742890372241,82.25851416112832,-5.180071252921153,0.8620730065284097,-6.610936997364064,-3.40168294663953,-0.25321546220751556,-0.04907182079645188,52.74669160776665,-0.18101128350320697,1.899897955766835,-0.15798776273771137,-0.19841618157032598,-29.370501392695243,-233.30852403746573,8.083456469161159e+22
2010-12-31,PU+,0.18526085073250004,0.29876041666666664,0.22187673631250002,0.4176020833333334,31.14749643805716,237.23453678321283,0.6931477045782372,18.13698160597614,-77.10695069417865,-5.357613323633249,-10.413351612637117,-0.8635499042555308,-0.4059453786979514,1396.8864677407719,-6.452054069031367,1.0064123096982807,-7.881609411151681,-3.362176561398662,-0.35317215234257726,-0.07064773771855712,52.16634585254163,-0.18506160992091653,2.2676016311352125,-0.15895570868612915,-0.19707359559430124,-29.44434573957926,-233.32884671439533,4.524349485344858e+22
2011-01-31,PU+,0.16518443757217394,0.22007971014492755,0.16911594219565218,0.4656202898550724,30.37180199305716,239.64003678321285,1.0986129936798976,-11.470218282445487,-30.565217057002947,-27.153745763849784,10.884144795414722,-2.5219258894855807,1.0088692231868195,46.05606339292368,-6.887013666217015,0.6266463940125822,-7.690240108202093,-2.692444435792543,-0.360841947340787,-0.07164889928096912,58.23194591047953,-0.18561793070501714,1.4031576931601752,-0.15887606513533212,-0.16401812192120313,-29.449712826500214,-233.32977911997426,1.949004219790248e+25
2011-02-28,PU+,0.12080927592000001,0.5913541666666666,0.15302753,0.34244583333333334,30.33895707825314,235.30319599017355,0.6931474100485286,-31.284958312124424,98.84253051256154,-9.99666883477026,-30.725697899163006,-0.10820130899657271,-1.826307244959367,-46.056105884555585,-6.661687916762329,0.10837626760748864,-6.373048930380376,-1.534601847704313,-0.3127839257369168,-0.06968551861935957,64.55317823026473,-0.1853599031940424,0.6463003376714205,-0.15762638657869915,-0.01619184090568282,-29.41539405913073,-233.32794969670007,1.084149302461763e+28
2011-03-31,PU+,0.17888425942000002,0.340225,0.15481944477083334,0.13792708333333337,29.765541416885647,228.61563749445926,9.335034104697673,39.25259313188579,-55.28079412505542,1.1641725635096363,-90.93883304716131,-1.9081202693240547,-2.883272375101101,260.0287019909044,-5.982949469585687,-0.657435889060185,-4.79730004476334,-1.0221462014077047,-0.24537249522932342,-0.059529106017114725,67.99378366671232,-0.1841175103352147,0.050011632501353376,-0.15108133647889066,0.12808852736041298,-29.364388954227316,-233.31842867394607,3.3831795746982426e+29
2011-04-30,PU+,0.2998376466591305,0.20286666666666664,0.14468530036956523,0.06872028985507248,29.98907566374721,231.42417373386718,1.0986128668440045,51.650214907495354,-51.70582146516204,-6.769852394612147,-69.66806682904904,0.7481774648122447,1.221012209730927,-213.97260765144264,-4.532017848005544,-1.5818429291780536,-3.767879718997549,-1.8891900773399328,-0.22144778898213943,-0.06457757521388682,68.84338809148069,-0.17587994467982743,-0.2625708164093239,-0.13623234150794786,-0.08053911845266537,-29.345444232297094,-233.32317339569445,7.912314906500989e+29
2011-05-31,PU+,0.23234413583111113,0.3080044444444444,0.15706018534444446,0.22862444444444446,30.14259325135833,233.63256206140107,3.871202070551743,-25.502153366594392,41.75652640891319,8.206803649726911,120.20361811406195,0.5106058884484952,0.9497357019946405,125.95167174623307,-2.261400290942514,-2.016167327490769,-2.391140736288101,-2.6744655562117896,-0.1163952397816676,-0.043436218391758964,64.40269537831102,-0.0824344229456366,-0.3350018010732259,-0.06780811533271995,-0.1627896682695823,-29.25667865144912,-233.3031431605863,9.326854945078287e+27
2011-06-30,PU+,0.2040418788956098,0.20193252032520326,0.19059617635365855,0.26828211382113826,31.149708275611413,234.56637535127746,6.32793768896234,-12.989435521845454,-42.218062908844644,19.35278518823934,15.995841363879453,3.286565035254036,0.39889647475937273,49.14093121826007,-0.030470507308442713,-2.1690312460636862,-0.9634191148896778,-2.696021887715726,0.07509963526127905,0.020756994021317737,56.88413928110941,0.7833501503129053,-0.3538783861457596,0.2222526332342355,-0.16425993703562608,-29.068810441553172,-233.2396628644893,5.063698014379108e+24
2011-07-31,PU+,0.0010000000000000009,0.3131546666666667,0.001361111259999992,0.15472133333333335,26.19749643705716,232.33533678321285,5.183464588917684e-07,-531.8325261479342,43.87636274014104,-494.185546087304,-55.04134409749643,-17.31410296769092,-0.9556853148136523,-1631.7596362240895,1.2746422757136908,-1.7133644323621833,-0.015181117308509177,-1.8378255839436957,0.2513969448744675,0.09615541626724303,45.949213988478,3.390782561723678,-0.28790836227587974,0.8256002014365557,-0.07257019634162801,-28.860981610202398,-233.15970663005933,9.025890968260292e+19
2011-08-31,PU+,0.19328843420571432,0.4969595238095238,0.21217868030952383,0.28789761904761907,32.64399026782084,236.61953678321285,2.6390581491781195,526.4183551034203,46.18113705561564,504.9127282295302,62.09792781307344,21.999692311244566,1.827177595810888,1544.3044070529706,1.7266535514123784,-0.5647759416283186,0.5302728040116812,-0.3142950687512016,0.31673072611415554,0.14439299657252186,30.97990901093712,5.435170410047841,0.10032084020740223,1.5400625138926605,0.49857017328712294,-28.774169085096858,-233.10529871999614,28471053230650.63
2011-09-30,PU+,0.22563700670082196,0.3909474885844749,0.21085047714383562,0.2862812785388128,33.90755347905716,237.9174475457671,2.197225921661946,15.474399193156016,-23.993533108220003,-0.6279508193626554,-0.5630108613111245,3.797703258162459,0.5470233267004443,-18.322647182322157,2.1888664238934172,1.0055899682437475,1.4389319072341653,1.845204145956033,0.4315433881549714,0.19799789334967638,19.950410802265072,8.738451220367233,2.2653528202258784,4.0568567955023545,6.097658444922882,-28.607170052603763,-233.041676957316,461693035.2100853
2011-10-31,PU+,0.13373235649894738,0.20201666666666668,0.2725767877631579,0.46800438596491223,38.75330451705716,252.75073293799088,1.7917607942149503,-52.30870799176297,-66.02230484224016,25.677112122057288,49.15028486901269,13.35782239650872,6.048000329938934,-20.399679973380973,3.2160034111552767,2.1730658755361096,3.12540014990526,4.097358303100206,0.6275915469821984,0.2585832468394998,17.969741693013017,24.74165380408617,8.317010387103066,22.609670952291797,59.94936387230882,-28.273708109350867,-232.96554282536852,63702966.735462375
2011-11-30,PU+,0.14907961930297875,0.34718156028368796,0.1870222909468085,0.3288950354609929,31.413525634029163,238.8093535859544,0.6931479589523778,10.86400579171811,54.149766934540466,-37.66925516899165,-35.27390088847113,-20.99774771799508,-5.673820787818126,-94.97106178710449,4.457447986821962,2.103767208656946,4.915205107550874,5.219346191419904,0.7979533103516215,0.2997938111966632,21.614832605460634,86.08043434171432,7.728824931298309,136.18793945642693,184.5815786989452,-27.925811397996494,-232.9110562727172,2438947926.1509023
2011-12-31,PU+,0.25076767678666667,0.46475833333333333,0.24292971395000001,0.46593833333333334,37.02323997090492,253.88155786522543,10.44208492063561,52.00463990517154,29.16696856341443,26.15443458230154,34.831463475736996,16.430726994614155,6.120230077433752,271.2356065157213,5.742701500660126,1.9585016074867245,6.443776403615288,5.508994461974319,0.9381846558736403,0.32537007188393363,25.558534181582107,311.71924891741435,6.620530785621195,628.6175036733189,246.6709987841473,-27.59146360633408,-232.87609385161812,125872355846.79076
2012-01-31,PU+,0.2558276248695799,0.4549801120448179,0.09999520444957985,0.11026526610644258,23.08556463605716,219.10856093801715,2.639059127454783,1.9976957313900274,-2.1263849023919605,-88.76499291636199,-144.1164320639507,-47.23383081274743,-14.730053160849288,-137.54218050376147,6.941064604673526,2.1779437385358777,7.550118939222703,5.038641196501509,0.9880036801585663,0.3029624772079962,27.544356638545356,1033.6836535389102,8.35996796260806,1900.8094843141007,154.0285298337811,-27.46093472637093,-232.90677312046827,916984713134.4753
2012-02-29,PU+,0.2625994391990698,0.4391387596899225,0.24682569903488372,0.4542635658914729,34.44962851189392,244.74071738149502,2.0794421653832833,2.6125948964539782,-3.5438263773810172,90.35601862668126,141.578859837665,40.029069934055855,11.063203471400653,-23.83227944958485,7.751327358474837,2.398916590250369,8.160691643944244,4.045472884956682,0.9679069089052214,0.22873374830483667,27.867427850907323,2324.469380613417,10.543073564250268,3500.447606919212,56.906466108159,-27.514373217331563,-233.0036294690898,1266689412295.9758
2012-03-31,PU+,0.22943282832000003,0.2210926666666667,0.18372323248,0.38152733333333333,32.2380735503282,244.0782387311774,11.480072338728698,-13.501952669491068,-68.62335246127374,-29.525196169751194,-17.44950760380176,-6.63500515508294,-0.2710529318203091,170.85130241301977,7.533895296545312,2.2546815242057354,7.887998971835749,3.1011468378861258,0.8890332158887145,0.16547088331426357,25.419244494912828,1870.190366232203,9.064090366885562,2664.9462966632395,21.991690002999206,-27.714025448766563,-233.08068817718632,109505925064.02716
2012-04-30,PU+,0.19168827158666668,0.48208333333333336,0.21759413595833335,0.42128333333333334,31.429536721732788,238.70371594986912,0.6931475047155579,-17.97398325021505,77.95350700222836,16.920111199448122,9.912311294525617,-2.5400051752688393,-2.226572376167234,-280.71251450786343,5.886310839464658,1.8471671242074958,6.39283473752344,2.5528019521374037,0.793330905640218,0.15415287162237462,19.694651662614287,359.8878196953513,5.873661772449148,597.3887396966713,12.611305662010054,-27.936054024367365,-233.09396755944908,357502052.955347
2012-05-31,PU+,0.19856575100411217,0.2381582554517134,0.16627754192056077,0.1783716510903427,30.814741349727548,227.55089945077393,5.950643954821111,3.5249817496631883,-70.51815982694582,-26.897323439526726,-85.94363070359955,-1.9754919968026137,-4.784915345586935,215.00118943264494,3.1692837453137845,1.1710061097689963,4.062139871863764,2.053800413200032,0.6744863787543659,0.17262137130863686,12.071385053544905,23.603799350680656,2.757069281420218,57.93916817096735,7.5657451744486774,-28.183777527132634,-233.0722207317394,174797.78203653646
2012-06-30,PU+,0.23502924858153848,0.451134358974359,0.29554642599230774,0.5344579487179487,39.68613620921488,255.05677595635228,4.276666948805832,16.858968385345964,63.88298170335993,57.516760296022184,109.7383752241107,25.30087220994232,11.411222396876225,-33.03254854711917,0.5599877753084506,0.5876899755206222,1.9519959954143111,1.6734570106738307,0.5849220075748052,0.2093338944658291,4.778576174599379,1.5640122100755933,1.3316593008603208,6.883397485726383,5.098830463887354,-28.35195099765827,-233.02778020941062,118.93488691747721
2012-07-31,PU+,0.16283402997172416,0.3664597701149425,0.21877364172413793,0.34548160919540233,34.69092307534114,243.53917781356495,17.69468046267178,-36.697850741329816,-20.787646106490957,-30.078833861163762,-43.63136410605378,-13.452384293924077,-4.620834709256684,142.00900996456565,-0.309188837303865,0.1989899630558353,1.3833405053716414,1.7156636626078812,0.5826681736305322,0.26551884520176766,3.0562228765014483,0.5474032534785478,0.7520030523964039,3.8288686768651337,5.328631160773991,-28.355991738466717,-232.9565293530545,21.247152289861937
2012-08-31,PU+,0.2113755164542466,0.35934611872146116,0.19774195493835617,0.26764840182648403,33.123918152504,237.046019517825,4.158883978179188,26.090478948864256,-1.960270451366054,-10.107467302277657,-25.526522656581612,-4.622244566485676,-2.702352662580415,-144.80172917718548,-0.3795797629920902,0.10390308337048278,1.3879724986096849,2.1171261028632498,0.6358259518507281,0.3327344558307271,4.706365557621241,0.4975099645579171,0.6413262547236922,3.8473848519019542,8.075495693866255,-28.25822061833116,-232.86585990878928,110.6492797952346
2012-09-30,PU+,0.23829600856285715,0.5182766666666667,0.2619753016285714,0.4546404761904762,40.10215707582413,254.22299633301404,13.590766570757843,11.987738380925775,36.62231621846478,28.128730789598478,52.983275870007795,19.11745010543278,6.99575227087927,118.41438697398736,-0.30794748869440597,0.31072579904953884,1.3014056483782361,2.498592149670819,0.6543409869534746,0.36655923145750124,6.522375717828059,0.5483150214651775,0.8962483793198084,3.515124701713505,11.933621566684298,-28.222927751765024,-232.81787492830588,680.1924125847441
2012-10-31,PU+,0.22618988667609757,0.39115691056910573,0.2730713231097561,0.4137967479674797,35.225947875393125,242.24810200860702,2.890372247449282,-5.213878130533021,-28.14004199229277,4.1482787151340155,-9.413203805655309,-12.964715869104179,-4.824940428066801,-154.80053343694374,0.09170647643685023,0.8400472013966389,1.1843900745848839,2.58758032894418,0.5818821106223608,0.354215952306013,7.686439449279696,0.909404171476356,1.8483096484512982,3.109359221187475,13.06582359750619,-28.357398875041042,-232.83557388434053,2178.6037071772157
2012-11-30,PU+,0.19952462132,0.44163066666666667,0.29605239914000003,0.47922533333333334,37.15184117823576,247.7463273348866,2.4849072416139566,-12.54372091750314,12.136515170910846,8.0803444903126,14.679600495852558,5.32303639987669,2.2442933128680185,-15.114996764183383,0.34188788263440323,0.9614864886839292,0.8214596549311584,2.025366823081426,0.37075849530006205,0.29414907210741237,7.164370461191972,1.22096358306581,2.1474149509060587,2.114483070248716,7.347157213445393,-28.697968861935756,-232.91865284208203,1292.5476357189305
2012-12-31,PU+,0.19066710972701756,0.41633684210526317,0.1803927687280702,0.30707368421052633,33.86570177409165,242.9777042798562,11.990897934258564,-4.540861740065381,-5.897928777935442,-49.539994060957945,-44.50831787878954,-9.26105754401484,-1.943566182673759,157.39125249651374,0.08096724094298689,0.7276764980990059,0.20929433837806696,1.1840182297825557,0.08282361465115694,0.19064379560510925,4.866003820625247,0.8976964852605794,1.602098084263557,1.0734744742839033,3.0357440009679664,-29.06045181766372,-233.05060842532484,129.80117032818845
2013-01-31,PU+,0.16389744017352115,0.44229765258215964,0.19931488954225351,0.5426136150234742,34.316850839463655,260.33300468071536,8.580732043843831,-15.128815904561657,6.048842834552257,9.974941145241909,56.930975959861975,1.3233756504875693,6.899191154441481,-33.46286268430578,-0.6301045389471067,0.07043052668054689,-0.4341119816476666,0.6172393150276912,-0.16041330351541244,0.11371746510971677,2.0096270305035726,0.3458972384108667,0.6048033573853744,0.48850637176566036,1.6220698710889725,-29.29501032534308,-233.14020126517897,7.460534276638984
2013-02-28,PU+,0.20527020203428575,0.4218652380952381,0.2067193363857143,0.4128804761904762,34.2262840936731,248.4752180673823,3.4657367213218606,22.50863025589216,-4.729715553307448,3.6476076759058005,-27.323934492371116,-0.26426220097635594,-4.661848426403507,-90.65940016276896,-1.4892488216180129,-1.374064397372333,-1.063761361748219,0.21391462990818147,-0.3165299653346427,0.15655588944669496,0.20376753069408307,0.03890312528749243,-0.21509040277532915,0.18582177892880503,1.0067835846437958,-29.4181288167601,-233.0911606613469,1.226013109908851
2013-03-31,PU+,0.19224917525962268,0.38671761006289307,0.21726552489622641,0.41472201257861635,33.5179569971438,244.71789431648986,2.772589342435273,-6.5534851525784115,-8.699118511260526,4.975821218390246,0.4450299394835604,-2.091256465914847,-1.5237019131325216,-22.31435638015315,-1.9658071796733418,-2.8110412643191207,-1.3443916848798207,-0.19749754677712208,-0.34671252793847807,0.23236659802076204,-0.4257135108327353,-0.046596087640727674,-0.40802433095795854,0.10136491281945603,0.58904882085348,-29.43979344880654,-232.9990546456341,0.653303479682819
