date,Target,Order,Nowcast,Actual,Difference,Overall RMSE,Month RMSE,Year RMSE,Period RMSE
2019-04-01,2019,"(1, 1, 1, 0)",6.308279055103472,6.118525685547538,0.18975336955593392,5.2834973055660575,7.480777076979317,0.27003735539151724,0.25363019378053026
2019-05-01,2019,"(1, 1, 1, 0)",6.427531148035204,6.118525685547538,0.3090054624876659,5.2834973055660575,7.534072584824662,0.27003735539151724,0.25363019378053026
2019-06-01,2019,"(1, 1, 1, 0)",6.063049140663912,6.118525685547538,-0.055476544883625856,5.2834973055660575,6.43117979002982,0.27003735539151724,0.25363019378053026
2019-07-01,2019,"(1, 1, 1, 0)",6.377632447971893,6.118525685547538,0.2591067624243548,5.2834973055660575,5.741629892802589,0.27003735539151724,0.25363019378053026
2019-08-01,2019,"(1, 1, 1, 0)",6.320986768213244,6.118525685547538,0.20246108266570584,5.2834973055660575,5.602982326675346,0.27003735539151724,0.25363019378053026
2019-09-01,2019,"(1, 1, 1, 0)",5.754801608441862,6.118525685547538,-0.363724077105676,5.2834973055660575,0.5813924281452668,0.27003735539151724,0.25363019378053026
2019-10-01,2019,"(1, 1, 1, 0)",5.6625446506089805,6.118525685547538,-0.45598103493855735,5.2834973055660575,1.1470963842918747,0.27003735539151724,0.25363019378053026
2019-11-01,2019,"(1, 1, 1, 0)",5.749129704670808,6.118525685547538,-0.36939598087673,5.2834973055660575,1.1831293299271302,0.27003735539151724,0.25363019378053026
2019-12-01,2019,"(1, 1, 1, 0)",6.049147112028197,6.118525685547538,-0.06937857351934085,5.2834973055660575,0.3977335771846543,0.27003735539151724,0.25363019378053026
2020-01-01,2020,"(1, 1, 1, 0)",,-9.518294763329093,,5.2834973055660575,,10.751722526628965,7.467687679640226
2020-02-01,2020,"(1, 1, 1, 0)",,-9.518294763329093,,5.2834973055660575,,10.751722526628965,7.467687679640226
2020-03-01,2020,"(1, 1, 1, 0)",6.522967370149302,-9.518294763329093,16.041262133478394,5.2834973055660575,7.58271256474947,10.751722526628965,7.467687679640226
2020-04-01,2020,"(1, 1, 1, 0)",6.542619670736594,-9.518294763329093,16.060914434065687,5.2834973055660575,7.480777076979317,10.751722526628965,7.467687679640226
2020-05-01,2020,"(1, 1, 1, 0)",6.514112169014785,-9.518294763329093,16.03240693234388,5.2834973055660575,7.534072584824662,10.751722526628965,7.467687679640226
