date,Target,Order,Nowcast,Actual,Difference,Overall RMSE,Month RMSE,Year RMSE,Period RMSE
2020-06-01,2020,1,1.8637640112454834,-9.518294763329093,11.382058774574578,8.250313050502836,5.695408028417605,18.69190084307257,11.66446014296592
2020-07-01,2020,1,1.8637640112454834,-9.518294763329093,11.382058774574578,8.250313050502836,5.695408028417605,18.69190084307257,11.66446014296592
2020-08-01,2020,1,1.8637640112454834,-9.518294763329093,11.382058774574578,8.250313050502836,5.695408028417605,18.69190084307257,11.66446014296592
2020-09-01,2020,1,-37.46039946258901,-9.518294763329093,-27.942104699259914,8.250313050502836,11.418286395605781,18.69190084307257,11.66446014296592
2020-10-01,2020,1,-37.46039946258901,-9.518294763329093,-27.942104699259914,8.250313050502836,11.418286395605781,18.69190084307257,11.66446014296592
2020-11-01,2020,1,-37.46039946258901,-9.518294763329093,-27.942104699259914,8.250313050502836,11.418286395605781,18.69190084307257,11.66446014296592
2020-12-01,2020,1,-10.247430488828124,-9.518294763329093,-0.7291357254990309,8.250313050502836,0.3455975809992772,18.69190084307257,11.66446014296592
2021-01-01,2021,1,,5.703155951820382,,8.250313050502836,,7.622317229152158,11.66446014296592
2021-02-01,2021,1,,5.703155951820382,,8.250313050502836,,7.622317229152158,11.66446014296592
2021-03-01,2021,1,-5.614770503234434,5.703155951820382,-11.317926455054817,8.250313050502836,8.002341452313866,7.622317229152158,11.66446014296592
2021-04-01,2021,1,-5.614770503234434,5.703155951820382,-11.317926455054817,8.250313050502836,8.002341452313866,7.622317229152158,11.66446014296592
2021-05-01,2021,1,-5.614770503234434,5.703155951820382,-11.317926455054817,8.250313050502836,8.002341452313866,7.622317229152158,11.66446014296592
2021-06-01,2021,1,-2.3184410804395372,5.703155951820382,-8.021597032259919,8.250313050502836,5.695408028417605,7.622317229152158,11.66446014296592
2021-07-01,2021,1,-2.3184410804395372,5.703155951820382,-8.021597032259919,8.250313050502836,5.695408028417605,7.622317229152158,11.66446014296592
2021-08-01,2021,1,-2.3184410804395372,5.703155951820382,-8.021597032259919,8.250313050502836,5.695408028417605,7.622317229152158,11.66446014296592
2021-09-01,2021,1,6.787594667427399,5.703155951820382,1.0844387156070168,8.250313050502836,11.418286395605781,7.622317229152158,11.66446014296592
2021-10-01,2021,1,6.787594667427399,5.703155951820382,1.0844387156070168,8.250313050502836,11.418286395605781,7.622317229152158,11.66446014296592
2021-11-01,2021,1,6.787594667427399,5.703155951820382,1.0844387156070168,8.250313050502836,11.418286395605781,7.622317229152158,11.66446014296592
2021-12-01,2021,1,5.322705081662837,5.703155951820382,-0.38045087015754486,8.250313050502836,0.3455975809992772,7.622317229152158,11.66446014296592
2022-01-01,2022,1,,7.599235283622274,,8.250313050502836,,0.8318739155873855,11.66446014296592
2022-02-01,2022,1,,7.599235283622274,,8.250313050502836,,0.8318739155873855,11.66446014296592
2022-03-01,2022,1,6.261977038172328,7.599235283622274,-1.337258245449946,8.250313050502836,8.002341452313866,0.8318739155873855,11.66446014296592
2022-04-01,2022,1,6.261977038172328,7.599235283622274,-1.337258245449946,8.250313050502836,8.002341452313866,0.8318739155873855,11.66446014296592
2022-05-01,2022,1,6.261977038172328,7.599235283622274,-1.337258245449946,8.250313050502836,8.002341452313866,0.8318739155873855,11.66446014296592
2022-06-01,2022,1,7.040955411996097,7.599235283622274,-0.5582798716261772,8.250313050502836,5.695408028417605,0.8318739155873855,11.66446014296592
2022-07-01,2022,1,7.040955411996097,7.599235283622274,-0.5582798716261772,8.250313050502836,5.695408028417605,0.8318739155873855,11.66446014296592
2022-08-01,2022,1,7.040955411996097,7.599235283622274,-0.5582798716261772,8.250313050502836,5.695408028417605,0.8318739155873855,11.66446014296592
2022-09-01,2022,1,7.146819784001046,7.599235283622274,-0.4524154996212282,8.250313050502836,11.418286395605781,0.8318739155873855,11.66446014296592
2022-10-01,2022,1,7.146819784001046,7.599235283622274,-0.4524154996212282,8.250313050502836,11.418286395605781,0.8318739155873855,11.66446014296592
2022-11-01,2022,1,7.146819784001046,7.599235283622274,-0.4524154996212282,8.250313050502836,11.418286395605781,0.8318739155873855,11.66446014296592
2022-12-01,2022,1,7.519896319714969,7.599235283622274,-0.079338963907305,8.250313050502836,0.3455975809992772,0.8318739155873855,11.66446014296592
