date,Target,R2,Nowcast,Actual,Difference,Overall RMSE,Month RMSE,Year RMSE,Period RMSE
2017-12-31,2017,0.3696303565803841,6.95690420947519,6.930988359106127,0.025915850369062632,2.281243195435815,2.281243195435815,0.025915850369062632,0.046438818265785796
2018-12-31,2018,0.33173320128888084,6.321948836705404,6.341485548182635,-0.019536711477230462,2.281243195435815,2.281243195435815,0.019536711477230462,0.046438818265785796
2019-12-31,2019,0.2955568040740362,6.044929645368247,6.118525685547538,-0.07359604017929122,2.281243195435815,2.281243195435815,0.07359604017929122,0.046438818265785796
2020-12-31,2020,0.9249823533916032,-4.008898930064408,-9.518294763329093,5.509395833264685,2.281243195435815,2.281243195435815,5.509395833264685,3.2258308185028075
2021-12-31,2021,0.830499780244762,4.786422013927649,5.703155951820382,-0.916733937892733,2.281243195435815,2.281243195435815,0.916733937892733,3.2258308185028075
2022-12-31,2022,0.8090427086978702,7.443961820567946,7.599235283622274,-0.15527346305432843,2.281243195435815,2.281243195435815,0.15527346305432843,3.2258308185028075
