date,Target,Order,Nowcast,Actual,Difference,Overall RMSE,Month RMSE,Year RMSE,Period RMSE
2019-08-01,2019,"(1, 1, 1, 0)",6.028554179890544,6.118525685547538,-0.08997150565699386,7.633873091541203,6.597566898637084,12.73551172929002,7.357613292301527
2019-09-01,2019,"(1, 1, 1, 0)",5.734608723010681,6.118525685547538,-0.3839169625368566,7.633873091541203,0.7939356013680737,12.73551172929002,7.357613292301527
2019-10-01,2019,"(1, 1, 1, 0)",5.706262597921019,6.118525685547538,-0.41226308762651875,7.633873091541203,1.5826886756332121,12.73551172929002,7.357613292301527
2019-11-01,2019,"(1, 1, 1, 0)",-34.14849668700367,6.118525685547538,-40.26702237255121,7.633873091541203,18.040683425093444,12.73551172929002,7.357613292301527
2019-12-01,2019,"(1, 1, 1, 0)",6.055830243470073,6.118525685547538,-0.06269544207746502,7.633873091541203,1.1652370688949834,12.73551172929002,7.357613292301527
2020-01-01,2020,"(1, 1, 1, 0)",,-9.518294763329093,,7.633873091541203,,12.62751903406847,7.9295482257948695
2020-02-01,2020,"(1, 1, 1, 0)",,-9.518294763329093,,7.633873091541203,,12.62751903406847,7.9295482257948695
2020-03-01,2020,"(1, 1, 1, 0)",6.457078890651569,-9.518294763329093,15.975373653980661,7.633873091541203,7.333780471312058,12.62751903406847,7.9295482257948695
2020-04-01,2020,"(1, 1, 1, 0)",6.458608822268119,-9.518294763329093,15.976903585597213,7.633873091541203,7.277513218809196,12.62751903406847,7.9295482257948695
2020-05-01,2020,"(1, 1, 1, 0)",6.480528771949334,-9.518294763329093,15.998823535278428,7.633873091541203,7.269590110942628,12.62751903406847,7.9295482257948695
2020-06-01,2020,"(1, 1, 1, 0)",5.574842081409259,-9.518294763329093,15.093136844738353,7.633873091541203,6.768697872628891,12.62751903406847,7.9295482257948695
2020-07-01,2020,"(1, 1, 1, 0)",5.252719209578771,-9.518294763329093,14.771013972907864,7.633873091541203,6.627807014535805,12.62751903406847,7.9295482257948695
2020-08-01,2020,"(1, 1, 1, 0)",4.756078564440047,-9.518294763329093,14.27437332776914,7.633873091541203,6.597566898637084,12.62751903406847,7.9295482257948695
2020-09-01,2020,"(1, 1, 1, 0)",-10.914011031880621,-9.518294763329093,-1.3957162685515279,7.633873091541203,0.7939356013680737,12.62751903406847,7.9295482257948695
2020-10-01,2020,"(1, 1, 1, 0)",-12.60811478646331,-9.518294763329093,-3.089820023134216,7.633873091541203,1.5826886756332121,12.62751903406847,7.9295482257948695
2020-11-01,2020,"(1, 1, 1, 0)",,-9.518294763329093,,7.633873091541203,18.040683425093444,12.62751903406847,7.9295482257948695
2020-12-01,2020,"(1, 1, 1, 0)",-6.795541131235128,-9.518294763329093,2.7227536320939656,7.633873091541203,1.1652370688949834,12.62751903406847,7.9295482257948695
2021-01-01,2021,"(1, 1, 1, 0)",,5.703155951820382,,7.633873091541203,,5.619114621103263,7.9295482257948695
2021-02-01,2021,"(1, 1, 1, 0)",,5.703155951820382,,7.633873091541203,,5.619114621103263,7.9295482257948695
2021-03-01,2021,"(1, 1, 1, 0)",-2.291394341831743,5.703155951820382,-7.994550293652125,7.633873091541203,7.333780471312058,5.619114621103263,7.9295482257948695
2021-04-01,2021,"(1, 1, 1, 0)",-2.080146222383372,5.703155951820382,-7.7833021742037545,7.633873091541203,7.277513218809196,5.619114621103263,7.9295482257948695
2021-05-01,2021,"(1, 1, 1, 0)",-2.001277838909765,5.703155951820382,-7.704433790730148,7.633873091541203,7.269590110942628,5.619114621103263,7.9295482257948695
2021-06-01,2021,"(1, 1, 1, 0)",,5.703155951820382,,7.633873091541203,6.768697872628891,5.619114621103263,7.9295482257948695
2021-07-01,2021,"(1, 1, 1, 0)",,5.703155951820382,,7.633873091541203,6.627807014535805,5.619114621103263,7.9295482257948695
2021-08-01,2021,"(1, 1, 1, 0)",-1.850382725506361,5.703155951820382,-7.553538677326744,7.633873091541203,6.597566898637084,5.619114621103263,7.9295482257948695
2021-09-01,2021,"(1, 1, 1, 0)",6.502136196574626,5.703155951820382,0.7989802447542438,7.633873091541203,0.7939356013680737,5.619114621103263,7.9295482257948695
2021-10-01,2021,"(1, 1, 1, 0)",3.408603978573832,5.703155951820382,-2.2945519732465502,7.633873091541203,1.5826886756332121,5.619114621103263,7.9295482257948695
2021-11-01,2021,"(1, 1, 1, 0)",3.3549429178483248,5.703155951820382,-2.3482130339720575,7.633873091541203,18.040683425093444,5.619114621103263,7.9295482257948695
2021-12-01,2021,"(1, 1, 1, 0)",5.182313710729569,5.703155951820382,-0.5208422410908131,7.633873091541203,1.1652370688949834,5.619114621103263,7.9295482257948695
2022-01-01,2022,"(1, 1, 1, 0)",,7.599235283622274,,7.633873091541203,,1.0007557723016947,7.9295482257948695
2022-02-01,2022,"(1, 1, 1, 0)",,7.599235283622274,,7.633873091541203,,1.0007557723016947,7.9295482257948695
2022-03-01,2022,"(1, 1, 1, 0)",5.8263365967605285,7.599235283622274,-1.7728986868617458,7.633873091541203,7.333780471312058,1.0007557723016947,7.9295482257948695
2022-04-01,2022,"(1, 1, 1, 0)",6.378224562031454,7.599235283622274,-1.2210107215908206,7.633873091541203,7.277513218809196,1.0007557723016947,7.9295482257948695
2022-05-01,2022,"(1, 1, 1, 0)",6.439964937270637,7.599235283622274,-1.1592703463516374,7.633873091541203,7.269590110942628,1.0007557723016947,7.9295482257948695
2022-06-01,2022,"(1, 1, 1, 0)",6.613336009048809,7.599235283622274,-0.9858992745734652,7.633873091541203,6.768697872628891,1.0007557723016947,7.9295482257948695
2022-07-01,2022,"(1, 1, 1, 0)",6.481946629981716,7.599235283622274,-1.117288653640558,7.633873091541203,6.627807014535805,1.0007557723016947,7.9295482257948695
2022-08-01,2022,"(1, 1, 1, 0)",7.42048932236492,7.599235283622274,-0.17874596125735387,7.633873091541203,6.597566898637084,1.0007557723016947,7.9295482257948695
2022-09-01,2022,"(1, 1, 1, 0)",6.6108795814682875,7.599235283622274,-0.9883557021539868,7.633873091541203,0.7939356013680737,1.0007557723016947,7.9295482257948695
2022-10-01,2022,"(1, 1, 1, 0)",7.478163480440814,7.599235283622274,-0.1210718031814606,7.633873091541203,1.5826886756332121,1.0007557723016947,7.9295482257948695
2022-11-01,2022,"(1, 1, 1, 0)",7.013113628546996,7.599235283622274,-0.5861216550752779,7.633873091541203,18.040683425093444,1.0007557723016947,7.9295482257948695
2022-12-01,2022,"(1, 1, 1, 0)",6.928525896460291,7.599235283622274,-0.6707093871619829,7.633873091541203,1.1652370688949834,1.0007557723016947,7.9295482257948695
