date,Model,Nowcast_A,Actual_A,Difference_A,Overall_RMSE_A,Month_RMSE_A,Quarter_RMSE_A,Year_RMSE_A,Period_RMSE_A,Nowcast_Q,Actual_Q,Difference_Q,Overall_RMSE_Q,Month_RMSE_Q,Quarter_RMSE_Q,Period_RMSE_Q,ForecastQ1,ForecastQ2,ForecastQ3,ForecastQ4
2017-01-31,"DFM(1, 3, 1, 0)",,6.930988359106127,,4.756546658625066,,4.962345748220971,0.6450652375831293,0.4220190641660147,6.6674186971673945,6.374132670872501,0.29328602629489353,5.730737376600856,7.167322017409593,0.18758396052963477,0.605499944563623,6.6674186971673945,6.249166048591517,5.963583684609532,5.899621608086074
2017-02-28,"DFM(1, 3, 1, 0)",6.070767488533324,6.930988359106127,-0.8602208705728032,4.756546658625066,7.397293322693807,4.7497353697136635,0.6450652375831293,0.4220190641660147,6.459626006545131,6.374132670872501,0.08549333567262973,5.730737376600856,4.997733434208842,0.18758396052963477,0.605499944563623,6.459626006545131,6.071378921092476,5.889198590832797,5.898100272134975
2017-03-31,"DFM(1, 3, 1, 0)",6.1125029028314515,6.930988359106127,-0.8184854562746757,4.756546658625066,7.459541473762682,4.603192559750074,0.6450652375831293,0.4220190641660147,6.48475555765308,6.374132670872501,0.11062288678057897,5.730737376600856,4.709162160942958,0.18758396052963477,0.605499944563623,6.48475555765308,6.044719252542574,5.942364261322422,6.009062710314439
2017-04-30,"DFM(1, 3, 1, 0)",6.040065128230454,6.930988359106127,-0.8909232308756732,4.756546658625066,6.873289874389905,4.962345748220971,0.6450652375831293,0.4220190641660147,6.016503152147505,7.177099324384795,-1.1605961722372893,5.730737376600856,7.167322017409593,1.1218411316709027,0.605499944563623,6.433981609810315,6.016503152147505,5.786622018956926,5.949781409349007
2017-05-31,"DFM(1, 3, 1, 0)",6.097556398098325,6.930988359106127,-0.8334319610078023,4.756546658625066,5.701753867271755,4.7497353697136635,0.6450652375831293,0.4220190641660147,6.087722564851604,7.177099324384795,-1.0893767595331907,5.730737376600856,4.997733434208842,1.1218411316709027,0.605499944563623,6.416821012260124,6.087722564851604,5.922691163170787,6.025045485364188
2017-06-30,"DFM(1, 3, 1, 0)",6.066447566200339,6.930988359106127,-0.864540792905788,4.756546658625066,4.943330972509006,4.603192559750074,0.6450652375831293,0.4220190641660147,6.062712777937346,7.177099324384795,-1.1143865464474487,5.730737376600856,4.709162160942958,1.1218411316709027,0.605499944563623,6.461618929479215,6.062712777937346,5.890803156748184,5.962179630402693
2017-07-31,"DFM(1, 3, 1, 0)",6.0424054350678436,6.930988359106127,-0.8885829240382837,4.756546658625066,4.824229115670227,4.962345748220971,0.6450652375831293,0.4220190641660147,5.862120070913367,7.5315964750689135,-1.6694764041555468,5.730737376600856,7.167322017409593,1.1210082252807914,0.605499944563623,6.459689667103782,6.033672076733984,5.862120070913367,5.926422887799648
2017-08-31,"DFM(1, 3, 1, 0)",6.831603978913581,6.930988359106127,-0.09938438019254647,4.756546658625066,1.5762301026197392,4.7497353697136635,0.6450652375831293,0.4220190641660147,6.837963668935974,7.5315964750689135,-0.6936328061329391,5.730737376600856,4.997733434208842,1.1210082252807914,0.605499944563623,6.488670533783552,6.048919216960065,6.837963668935974,6.8886753583511044
2017-09-30,"DFM(1, 3, 1, 0)",6.823802019264846,6.930988359106127,-0.1071863398412809,4.756546658625066,2.0295450803144406,4.603192559750074,0.6450652375831293,0.4220190641660147,6.823288357322421,7.5315964750689135,-0.7083081177464923,5.730737376600856,4.709162160942958,1.1210082252807914,0.605499944563623,6.488159953427523,6.044032617907888,6.823288357322421,6.872853200742487
2017-10-31,"DFM(1, 3, 1, 0)",6.821452154809116,6.930988359106127,-0.10953620429701161,4.756546658625066,1.83284634292925,4.962345748220971,0.6450652375831293,0.4220190641660147,6.86842142468671,6.641205761074875,0.22721566361183498,5.730737376600856,7.167322017409593,0.7150467297929047,0.605499944563623,6.488029456266883,6.0430734521676115,6.818491770618929,6.86842142468671
